timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps,bler_dl,sla_dl_sat
1782461133.494,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,14,1,28,8,7.8,-0.2,0,441720.0,2854376.0,93,0,0,0,,,,311000,0.0,1.4203
1782461134.494,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,11,1,28,9,8.4,-0.0,0,165248.0,113800.0,23,0,0,0,,,,20000000,0.0,0.0083
1782461134.494,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,9,1,28,7,7.4,-0.3,0,2443152.0,2922912.0,127,0,0,0,,,,356000,0.0,6.8628
1782461134.494,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,14,1,28,8,7.7,-0.2,0,825488.0,2992136.0,96,0,0,0,,,,311000,0.0,2.6543
1782461135.495,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,11,1,28,8,8.5,-0.0,0,174080.0,118904.0,24,0,0,0,,,,20000000,0.0,0.0087
1782461135.495,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,9,1,28,7,7.1,-0.3,0,2178512.0,2715112.0,125,0,0,0,,,,356000,0.0,6.1194
1782461135.495,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,14,1,28,8,8.0,-0.2,0,988952.0,3177112.0,99,0,0,0,,,,311000,0.0,3.1799
1782461136.495,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,8,8.6,0,0,225344.0,131320.0,24,0,0,0,,,,20000000,0.0,0.0113
1782461136.495,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,14,1,28,7,7.4,-0.3,0,1022424.0,2916424.0,125,0,0,0,,,,356000,0.0,2.872
1782461136.495,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,7.8,-0.2,0,1717336.0,3028032.0,100,0,0,0,,,,311000,0.0,5.522
1782461137.496,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,5,5.2,-0.5,0,456000.0,187464.0,23,0,0,0,,,,20000000,0.0,0.0228
1782461137.496,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.4,-0.3,0,704952.0,2785896.0,125,0,0,0,,,,356000,0.0,1.9802
1782461137.496,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,8.2,-0.2,0,753200.0,3019008.0,97,0,0,0,,,,311000,0.0,2.4219
1782461138.497,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,5,4.8,-0.3,0,515535.99999999994,186288.0,24,0,0,0,,,,20000000,0.0,0.0258
1782461138.497,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,8,7.5,-0.3,0,843352.0,2967960.0,130,0,0,0,,,,356000,0.0,2.369
1782461138.497,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,7.9,-0.2,0,573360.0,2974016.0,94,0,0,0,,,,311000,0.0,1.8436
1782461139.497,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,6,6.6,-0.1,0,315120.0,142024.0,24,0,0,0,,,,20000000,0.0,0.0158
1782461139.497,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.7,-0.2,0,1190480.0,2905056.0,126,0,0,0,,,,356000,0.0,3.344
1782461139.497,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,7,7.8,-0.2,0,971752.0,2953608.0,94,0,0,0,,,,311000,0.0,3.1246
