timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps,bler_dl,sla_dl_sat
1782457327.148,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,6,4.0,-1.6,0,465712.0,696128.0,38,0,0,0,,,,356000,0.0,1.3082
1782457327.148,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.6,-0.1,0,6641640.0,2354960.0,684,0,0,0,,,,20000000,0.0,0.3321
1782457328.148,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,7,3.8,-1.7,0,393472.0,692088.0,32,0,0,0,,,,311000,0.0,1.2652
1782457328.148,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,6,4.0,-1.6,0,465712.0,696128.0,38,0,0,0,,,,356000,0.0,1.3082
1782457328.148,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.6,-0.1,0,6641640.0,2354960.0,684,0,0,0,,,,20000000,0.0,0.3321
1782457329.148,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,4.1,-1.8,0,470024.0,732544.0,33,0,0,0,,,,311000,0.0,1.5
1782457329.148,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,6,4.4,-1.5,0,586304.0,676552.0,40,0,0,0,,,,356000,0.0,1.5
1782457329.148,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,7.9,-0.2,0,4957072.0,2247776.0,701,0,0,0,,,,20000000,0.0,0.2479
1782457330.148,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,3.7,-1.7,0,517776.0,783960.0,30,0,0,0,,,,311000,0.0,1.5
1782457330.148,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,6,3.8,-1.5,0,313288.0,906176.0,36,0,0,0,,,,356000,0.0,0.88
1782457330.148,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,9,8.9,-0.1,0,5760224.0,2308064.0,650,0,0,0,,,,20000000,0.0,0.288
1782457331.149,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,13,1,28,6,3.9,-1.6,0,326888.0,708960.0,30,0,0,0,,,,311000,0.0,1.0511
1782457331.149,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,13,1,28,7,4.3,-1.5,0,362864.0,776656.0,36,0,0,0,,,,356000,0.0,1.0193
