timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps,bler_dl,sla_dl_sat
1782644902.676,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,6,5.1,-0.8,0,10004344.0,128895.99999999999,367,0,0,0,,,,20000000,0.0,0.5002
1782644903.675,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,14,1,28,5,3.7,-1.7,0,9986936.0,100376.0,367,0,0,0,,,,311000,0.0,32.1123
1782644903.675,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,7,1,28,8,4.7,-1.1,0,9955696.0,312552.0,366,0,0,0,,,,356000,0.0,27.9654
1782644903.675,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,6,5.1,-0.8,0,10004344.0,128895.99999999999,367,0,0,0,,,,20000000,0.0,0.5002
1782644904.679,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,13,1,28,5,3.7,-1.7,0,10009976.0,102464.0,367,0,0,0,,,,311000,0.0,32.1864
1782644904.679,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,8,4.4,-1.3,0,9986936.0,314408.0,367,0,0,0,,,,356000,0.0,28.0532
1782644904.679,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,6,4.9,-0.9,0,9955696.0,136016.0,366,0,0,0,,,,20000000,0.0,0.4978
1782644905.677,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,13,1,28,5,3.7,-1.7,0,10009976.0,102464.0,367,0,0,0,,,,311000,0.0,32.1864
1782644905.677,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,8,4.4,-1.3,0,9986936.0,314408.0,367,0,0,0,,,,356000,0.0,28.0532
1782644905.677,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,6,4.9,-0.9,0,9955696.0,136016.0,366,0,0,0,,,,20000000,0.0,0.4978
