ts,step,epsilon,loss,mean_q
08:27:27,1330,0.1165,0.0276,18.0801
08:27:28,1331,0.1163,0.0405,18.0225
08:27:29,1332,0.1162,0.0850,17.9778
08:27:30,1333,0.1161,0.0231,17.9743
08:27:31,1334,0.1159,0.0207,17.9471
08:27:32,1335,0.1158,0.0243,17.9312
08:27:33,1336,0.1157,0.0158,17.9176
08:27:34,1337,0.1155,0.0178,17.8921
08:27:35,1338,0.1154,0.0192,17.8854
08:27:36,1339,0.1153,0.0170,17.8737
08:27:37,1340,0.1151,0.0235,17.8757
08:27:38,1341,0.1150,0.0179,17.8757
08:27:39,1342,0.1149,0.0178,17.8782
08:27:40,1343,0.1147,0.0157,17.8809
08:27:41,1344,0.1146,0.0153,17.8825
08:27:42,1345,0.1145,0.0953,17.8147
08:27:43,1346,0.1144,0.0421,17.8822
08:27:44,1347,0.1142,0.0455,17.9010
08:27:45,1348,0.1141,0.0344,17.9377
08:27:46,1349,0.1140,0.0371,17.9452
08:27:47,1350,0.1138,0.0264,17.9585
08:27:49,1351,0.1137,0.2804,18.0027
08:27:50,1352,0.1136,0.2996,18.0116
08:27:51,1353,0.1135,0.2324,18.0699
08:27:52,1354,0.1133,0.2364,18.0782
08:27:53,1355,0.1132,0.2050,18.1382
08:27:54,1356,0.1131,0.1886,18.1893
08:27:55,1357,0.1130,0.1663,18.2144
08:27:56,1358,0.1128,0.1142,18.2859
08:27:57,1359,0.1127,0.1062,18.3430
08:27:58,1360,0.1126,0.0864,18.4103
08:27:59,1361,0.1125,0.0727,18.4648
08:28:00,1362,0.1123,0.0532,18.5440
08:28:01,1363,0.1122,0.1096,18.5962
08:28:02,1364,0.1121,0.0617,18.5769
08:28:03,1365,0.1120,0.0303,18.7129
08:28:04,1366,0.1118,0.0285,18.7066
08:28:05,1367,0.1117,0.0211,18.7811
08:28:06,1368,0.1116,0.0321,18.7950
08:28:07,1369,0.1115,0.0411,18.7536
08:28:08,1370,0.1113,0.0309,18.8188
08:28:09,1371,0.1112,0.0411,18.8413
08:28:10,1372,0.1111,0.0521,18.8181
08:28:11,1373,0.1110,0.0432,18.8260
08:28:12,1374,0.1109,0.0322,18.8079
08:28:13,1375,0.1107,0.0621,18.7712
08:28:14,1376,0.1106,0.0373,18.7583
08:28:15,1377,0.1105,0.0707,18.7558
08:28:16,1378,0.1104,0.0357,18.7032
08:28:17,1379,0.1102,0.0448,18.6569
08:28:18,1380,0.1101,0.0498,18.6121
08:28:19,1381,0.1100,0.0449,18.5070
08:28:20,1382,0.1099,0.0849,18.5447
08:28:21,1383,0.1098,0.0356,18.5538
08:28:22,1384,0.1096,0.0250,18.4755
08:28:23,1385,0.1095,0.0695,18.4193
08:28:24,1386,0.1094,0.0265,18.4732
08:28:25,1387,0.1093,0.0256,18.4635
08:28:26,1388,0.1092,0.0660,18.4080
08:28:27,1389,0.1091,0.0246,18.4368
08:28:28,1390,0.1089,0.0665,18.3932
08:28:29,1391,0.1088,0.0204,18.4516
08:28:31,1392,0.1087,0.0728,18.4626
08:28:32,1393,0.1086,0.0603,18.4637
08:28:33,1394,0.1085,0.0430,18.4812
08:28:34,1395,0.1084,0.0866,18.4468
08:28:35,1396,0.1082,0.0328,18.5388
08:28:36,1397,0.1081,0.0456,18.5338
08:28:37,1398,0.1080,0.0431,18.5466
08:28:38,1399,0.1079,0.0248,18.6202
08:28:39,1400,0.1078,0.0668,18.5396
08:28:40,1401,0.1077,0.3132,18.6733
08:28:41,1402,0.1075,0.3031,18.6951
08:28:42,1403,0.1074,0.2547,18.7432
08:28:43,1404,0.1073,0.2385,18.7770
08:28:44,1405,0.1072,0.2127,18.8122
08:28:45,1406,0.1071,0.1879,18.8687
08:28:46,1407,0.1070,0.1428,18.9378
08:28:47,1408,0.1069,0.1232,18.9691
08:28:48,1409,0.1067,0.0939,19.0496
08:28:49,1410,0.1066,0.0894,19.1141
08:28:50,1411,0.1065,0.0660,19.1447
08:28:51,1412,0.1064,0.0517,19.1989
08:28:52,1413,0.1063,0.0535,19.1982
08:28:53,1414,0.1062,0.0524,19.3001
08:28:54,1415,0.1061,0.0344,19.3829
08:28:55,1416,0.1060,0.0404,19.4180
08:28:56,1417,0.1058,0.0236,19.4116
08:28:57,1418,0.1057,0.0236,19.4716
08:28:58,1419,0.1056,0.0233,19.5124
08:28:59,1420,0.1055,0.0501,19.4931
08:29:00,1421,0.1054,0.0380,19.4965
08:29:01,1422,0.1053,0.0502,19.5514
08:29:02,1423,0.1052,0.0587,19.5591
08:29:03,1424,0.1051,0.0999,19.5525
08:29:04,1425,0.1050,0.1234,19.5170
08:29:05,1426,0.1048,0.0952,19.4941
08:29:06,1427,0.1047,0.1031,19.4775
08:29:07,1428,0.1046,0.0913,19.4237
08:29:09,1429,0.1045,0.0677,19.3913
08:29:10,1430,0.1044,0.0809,19.3678
08:29:11,1431,0.1043,0.0542,19.3059
08:29:12,1432,0.1042,0.0557,19.2613
08:29:13,1433,0.1041,0.0309,19.2210
08:29:14,1434,0.1040,0.0368,19.1488
08:29:15,1435,0.1039,0.0306,19.1574
08:29:16,1436,0.1038,0.0431,19.0814
08:29:17,1437,0.1036,0.0737,19.0547
08:29:18,1438,0.1035,0.0297,19.0987
08:29:19,1439,0.1034,0.0240,19.0678
08:29:20,1440,0.1033,0.0189,19.0711
08:29:21,1441,0.1032,0.0186,19.0851
08:29:22,1442,0.1031,0.0171,19.0919
08:29:23,1443,0.1030,0.0182,19.0918
08:29:24,1444,0.1029,0.0579,19.1193
08:29:25,1445,0.1028,0.0629,19.1118
08:29:26,1446,0.1027,0.0468,19.1595
08:29:27,1447,0.1026,0.1004,19.1088
08:29:28,1448,0.1025,0.0409,19.2305
08:29:29,1449,0.1024,0.0462,19.2424
08:29:30,1450,0.1023,0.0372,19.2670
08:29:31,1451,0.1022,0.3188,19.3634
08:29:32,1452,0.1021,0.2831,19.3707
08:29:33,1453,0.1020,0.2285,19.4358
08:29:34,1454,0.1019,0.2690,19.4332
08:29:35,1455,0.1018,0.2446,19.4625
08:29:36,1456,0.1016,0.1831,19.5443
08:29:37,1457,0.1015,0.1287,19.6320
08:29:38,1458,0.1014,0.1395,19.6663
08:29:39,1459,0.1013,0.1333,19.7186
08:29:40,1460,0.1012,0.1020,19.7555
08:29:41,1461,0.1011,0.0731,19.8026
08:29:42,1462,0.1010,0.0623,19.8895
08:29:43,1463,0.1009,0.0643,19.9199
08:29:44,1464,0.1008,0.0439,20.0518
08:29:45,1465,0.1007,0.0432,20.0439
08:29:46,1466,0.1006,0.0279,20.0753
08:29:47,1467,0.1005,0.0554,20.0747
08:29:48,1468,0.1004,0.0281,20.1494
08:29:49,1469,0.1003,0.0354,20.1066
08:29:50,1470,0.1002,0.0210,20.2133
08:29:52,1471,0.1001,0.0926,20.2035
08:29:53,1472,0.1000,0.0836,20.2041
08:29:54,1473,0.0999,0.0893,20.2045
08:29:55,1474,0.0998,0.1050,20.1991
08:29:56,1475,0.0997,0.1461,20.1159
08:29:57,1476,0.0996,0.0874,20.1155
08:29:58,1477,0.0995,0.1048,20.1279
08:29:59,1478,0.0994,0.1124,20.0914
08:30:00,1479,0.0993,0.0881,20.0413
08:30:01,1480,0.0992,0.0882,20.0232
08:30:02,1481,0.0991,0.0664,19.9880
08:30:03,1482,0.0990,0.0499,19.9306
08:30:04,1483,0.0989,0.0537,19.8689
08:30:05,1484,0.0988,0.0460,19.8520
08:30:06,1485,0.0987,0.0374,19.8316
08:30:07,1486,0.0986,0.0378,19.7665
08:30:08,1487,0.0985,0.0364,19.7483
08:30:09,1488,0.0984,0.0297,19.6390
08:30:10,1489,0.0983,0.0200,19.6992
08:30:11,1490,0.0983,0.0284,19.6985
08:30:12,1491,0.0982,0.0232,19.6651
08:30:13,1492,0.0981,0.0343,19.5628
08:30:14,1493,0.0980,0.0225,19.6625
08:30:15,1494,0.0979,0.0704,19.6658
08:30:16,1495,0.0978,0.0318,19.6177
08:30:17,1496,0.0977,0.1613,19.7027
08:30:18,1497,0.0976,0.1636,19.6329
08:30:19,1498,0.0975,0.1369,19.7254
08:30:20,1499,0.0974,0.1028,19.7112
08:30:21,1500,0.0973,0.0968,19.7537
08:30:22,1501,0.0972,0.3743,19.7472
08:30:23,1502,0.0971,0.3147,19.8923
08:30:24,1503,0.0970,0.3111,19.9071
08:30:25,1504,0.0969,0.2856,19.9376
08:30:26,1505,0.0968,0.2354,20.0039
08:30:27,1506,0.0967,0.2050,20.0235
08:30:28,1507,0.0966,0.2151,20.0281
08:30:29,1508,0.0965,0.1712,20.1339
08:30:30,1509,0.0965,0.1166,20.2430
08:30:31,1510,0.0964,0.0947,20.2864
08:30:32,1511,0.0963,0.1236,20.2349
08:30:33,1512,0.0962,0.0807,20.3244
08:30:35,1513,0.0961,0.0603,20.4606
08:30:36,1514,0.0960,0.0662,20.4159
08:30:37,1515,0.0959,0.0847,20.4793
08:30:38,1516,0.0958,0.0431,20.5865
08:30:39,1517,0.0957,0.0343,20.6223
08:30:40,1518,0.0956,0.0281,20.6368
08:30:41,1519,0.0955,0.0169,20.6523
08:30:42,1520,0.0954,0.1095,20.6879
08:30:43,1521,0.0954,0.1050,20.6974
08:30:44,1522,0.0953,0.1937,20.7044
08:30:45,1523,0.0952,0.1315,20.6911
08:30:46,1524,0.0951,0.1041,20.6664
08:30:47,1525,0.0950,0.1162,20.6504
08:30:48,1526,0.0949,0.1173,20.6416
08:30:49,1527,0.0948,0.0977,20.6093
08:30:50,1528,0.0947,0.0769,20.5819
08:30:51,1529,0.0946,0.0715,20.4533
08:30:52,1530,0.0945,0.0700,20.5058
08:30:53,1531,0.0945,0.0529,20.4574
08:30:54,1532,0.0944,0.0504,20.4320
08:30:55,1533,0.0943,0.0348,20.3992
08:30:56,1534,0.0942,0.0335,20.3154
08:30:57,1535,0.0941,0.0300,20.3225
08:30:58,1536,0.0940,0.0263,20.3055
08:30:59,1537,0.0939,0.0250,20.3130
08:31:00,1538,0.0938,0.0837,20.2472
08:31:01,1539,0.0937,0.0186,20.2515
08:31:02,1540,0.0937,0.0202,20.2357
08:31:03,1541,0.0936,0.0636,20.1932
08:31:04,1542,0.0935,0.0237,20.2214
08:31:05,1543,0.0934,0.0166,20.2529
08:31:06,1544,0.0933,0.0149,20.2548
08:31:07,1545,0.0932,0.0867,20.2499
08:31:08,1546,0.0931,0.0930,20.1778
08:31:09,1547,0.0931,0.0743,20.3062
08:31:10,1548,0.0930,0.0774,20.3038
08:31:11,1549,0.0929,0.0652,20.3233
08:31:12,1550,0.0928,0.0457,20.4247
08:31:13,1551,0.0927,0.3022,20.4237
08:31:15,1552,0.0926,0.2901,20.4333
08:31:16,1553,0.0925,0.2590,20.5092
08:31:17,1554,0.0925,0.2617,20.5445
08:31:18,1555,0.0924,0.2179,20.6133
08:31:19,1556,0.0923,0.1790,20.6613
08:31:20,1557,0.0922,0.1501,20.7191
08:31:21,1558,0.0921,0.1608,20.7390
08:31:22,1559,0.0920,0.1499,20.7013
08:31:23,1560,0.0919,0.1175,20.8472
08:31:24,1561,0.0919,0.0951,20.9123
08:31:25,1562,0.0918,0.0767,21.0074
08:31:26,1563,0.0917,0.0758,20.9962
08:31:27,1564,0.0916,0.1152,21.0711
08:31:28,1565,0.0915,0.0403,21.1415
08:31:29,1566,0.0914,0.0264,21.1518
08:31:30,1567,0.0914,0.0428,21.1962
08:31:31,1568,0.0913,0.0286,21.1709
08:31:32,1569,0.0912,0.0200,21.2525
08:31:33,1570,0.0911,0.0526,21.2381
08:31:34,1571,0.0910,0.0708,21.2640
08:31:35,1572,0.0910,0.0792,21.2654
08:31:36,1573,0.0909,0.0916,21.2499
08:31:37,1574,0.0908,0.0536,21.2309
08:31:38,1575,0.0907,0.0645,21.2095
08:31:39,1576,0.0906,0.0508,21.1905
08:31:40,1577,0.0905,0.0610,21.1493
08:31:41,1578,0.0905,0.0547,21.1502
08:31:42,1579,0.0904,0.0474,21.0717
08:31:43,1580,0.0903,0.0526,21.0709
08:31:44,1581,0.0902,0.0326,21.0133
08:31:45,1582,0.0901,0.0433,20.9878
08:31:46,1583,0.0901,0.0305,20.9480
08:31:47,1584,0.0900,0.0387,20.9078
08:31:48,1585,0.0899,0.0432,20.8215
08:31:49,1586,0.0898,0.0337,20.8845
08:31:50,1587,0.0897,0.0320,20.7898
08:31:51,1588,0.0897,0.0264,20.7442
08:31:52,1589,0.0896,0.0191,20.8239
08:31:53,1590,0.0895,0.0130,20.8280
08:31:54,1591,0.0894,0.0171,20.8179
08:31:55,1592,0.0893,0.0284,20.7481
08:31:56,1593,0.0893,0.0340,20.8261
08:31:57,1594,0.0892,0.0919,20.8072
08:31:58,1595,0.0891,0.0763,20.8273
08:31:59,1596,0.0890,0.0776,20.8453
08:32:00,1597,0.0890,0.0742,20.8583
08:32:02,1598,0.0889,0.0619,20.9063
08:32:03,1599,0.0888,0.0416,20.9386
08:32:04,1600,0.0887,0.0461,20.9827
08:32:05,1601,0.0886,0.3423,20.9645
08:32:06,1602,0.0886,0.3078,21.0380
08:32:07,1603,0.0885,0.2489,21.1066
08:32:08,1604,0.0884,0.3315,21.0907
08:32:09,1605,0.0883,0.2574,21.2367
08:32:10,1606,0.0883,0.1877,21.2426
08:32:11,1607,0.0882,0.1831,21.2694
08:32:12,1608,0.0881,0.1071,21.4249
08:32:13,1609,0.0880,0.1281,21.3995
08:32:14,1610,0.0880,0.0711,21.5336
08:32:15,1611,0.0879,0.0986,21.4175
08:32:16,1612,0.0878,0.0686,21.5592
08:32:17,1613,0.0877,0.0506,21.6506
08:32:18,1614,0.0877,0.0363,21.7742
08:32:19,1615,0.0876,0.0341,21.7746
08:32:20,1616,0.0875,0.0325,21.7771
08:32:21,1617,0.0874,0.0209,21.8520
08:32:22,1618,0.0874,0.0248,21.8319
08:32:23,1619,0.0873,0.0226,21.8714
08:32:24,1620,0.0872,0.0184,21.8749
08:32:25,1621,0.0871,0.1215,21.9034
08:32:26,1622,0.0871,0.1209,21.9037
08:32:27,1623,0.0870,0.0820,21.8854
08:32:28,1624,0.0869,0.0914,21.8736
08:32:29,1625,0.0868,0.0941,21.8680
08:32:30,1626,0.0868,0.0922,21.8445
08:32:31,1627,0.0867,0.1040,21.7576
08:32:32,1628,0.0866,0.0830,21.6992
08:32:33,1629,0.0865,0.0794,21.7370
08:32:34,1630,0.0865,0.0611,21.7029
08:32:35,1631,0.0864,0.0564,21.7064
08:32:36,1632,0.0863,0.0414,21.6323
08:32:37,1633,0.0863,0.0594,21.6036
08:32:38,1634,0.0862,0.0500,21.4830
08:32:39,1635,0.0861,0.0361,21.5340
08:32:40,1636,0.0860,0.0488,21.5048
08:32:41,1637,0.0860,0.0320,21.4935
08:32:42,1638,0.0859,0.0210,21.4372
08:32:44,1639,0.0858,0.0172,21.4285
08:32:45,1640,0.0857,0.0254,21.4263
08:32:46,1641,0.0857,0.0162,21.3958
08:32:47,1642,0.0856,0.0177,21.3890
08:32:48,1643,0.0855,0.0199,21.3743
08:32:49,1644,0.0855,0.0178,21.3791
08:32:50,1645,0.0854,0.1052,21.3826
08:32:51,1646,0.0853,0.0932,21.3938
08:32:52,1647,0.0852,0.1094,21.3980
08:32:53,1648,0.0852,0.0744,21.4504
08:32:54,1649,0.0851,0.0794,21.4386
08:32:55,1650,0.0850,0.0757,21.4969
08:32:56,1651,0.0850,0.3041,21.5464
08:32:57,1652,0.0849,0.3161,21.5513
08:32:58,1653,0.0848,0.3202,21.5560
08:32:59,1654,0.0848,0.2400,21.6617
08:33:00,1655,0.0847,0.2226,21.6916
08:33:01,1656,0.0846,0.2270,21.7363
08:33:02,1657,0.0846,0.1960,21.7678
08:33:03,1658,0.0845,0.2000,21.8067
08:33:04,1659,0.0844,0.1220,21.9076
08:33:05,1660,0.0843,0.1196,21.9622
08:33:06,1661,0.0843,0.0853,22.0631
08:33:07,1662,0.0842,0.0792,22.0785
08:33:08,1663,0.0841,0.0540,22.1601
08:33:09,1664,0.0841,0.0622,22.1509
08:33:10,1665,0.0840,0.1119,22.1956
08:33:11,1666,0.0839,0.1075,22.2096
08:33:12,1667,0.0839,0.0345,22.1958
08:33:13,1668,0.0838,0.0239,22.3557
08:33:14,1669,0.0837,0.0258,22.3577
08:33:15,1670,0.0837,0.0179,22.3764
08:33:16,1671,0.0836,0.0962,22.3891
08:33:17,1672,0.0835,0.0864,22.3672
08:33:18,1673,0.0835,0.0808,22.3672
08:33:19,1674,0.0834,0.0787,22.3529
08:33:20,1675,0.0833,0.0796,22.3470
08:33:21,1676,0.0833,0.0771,22.3001
08:33:22,1677,0.0832,0.0976,22.3317
08:33:23,1678,0.0831,0.0822,22.1847
08:33:24,1679,0.0831,0.0599,22.1917
08:33:25,1680,0.0830,0.1054,22.1688
08:33:27,1681,0.0829,0.0514,22.1218
08:33:28,1682,0.0829,0.0507,22.0756
08:33:29,1683,0.0828,0.0632,22.0584
08:33:30,1684,0.0827,0.0523,22.0435
08:33:31,1685,0.0827,0.0492,22.0132
08:33:32,1686,0.0826,0.1057,22.0035
08:33:33,1687,0.0825,0.0220,21.9340
08:33:34,1688,0.0825,0.0198,21.9341
08:33:35,1689,0.0824,0.0192,21.8931
08:33:36,1690,0.0823,0.0645,21.7951
08:33:37,1691,0.0823,0.0274,21.8931
08:33:38,1692,0.0822,0.0185,21.8881
08:33:39,1693,0.0822,0.0233,21.8786
08:33:40,1694,0.0821,0.0182,21.8799
08:33:41,1695,0.0820,0.1086,21.8844
08:33:42,1696,0.0820,0.1266,21.8114
08:33:43,1697,0.0819,0.1065,21.8868
08:33:44,1698,0.0818,0.0804,21.8755
08:33:45,1699,0.0818,0.0937,21.9366
08:33:46,1700,0.0817,0.0974,21.9249
08:33:47,1701,0.0816,0.3473,21.9742
08:33:48,1702,0.0816,0.3209,22.0038
08:33:49,1703,0.0815,0.2564,22.1029
08:33:50,1704,0.0815,0.2161,22.1450
08:33:51,1705,0.0814,0.1879,22.1855
08:33:52,1706,0.0813,0.1462,22.2521
08:33:53,1707,0.0813,0.1651,22.2969
08:33:54,1708,0.0812,0.1114,22.2801
08:33:55,1709,0.0811,0.0953,22.4602
08:33:56,1710,0.0811,0.0942,22.4390
08:33:57,1711,0.0810,0.0606,22.5534
08:33:58,1712,0.0810,0.0552,22.6131
08:33:59,1713,0.0809,0.0681,22.5608
08:34:00,1714,0.0808,0.0403,22.6608
08:34:01,1715,0.0808,0.0280,22.6671
08:34:03,1716,0.0807,0.0262,22.7507
08:34:04,1717,0.0806,0.0287,22.7593
08:34:05,1718,0.0806,0.0235,22.8147
08:34:06,1719,0.0805,0.0195,22.8300
08:34:07,1720,0.0805,0.0198,22.8561
08:34:08,1721,0.0804,0.0862,22.8551
08:34:09,1722,0.0803,0.0985,22.8667
08:34:10,1723,0.0803,0.0877,22.8647
08:34:11,1724,0.0802,0.0943,22.8445
08:34:12,1725,0.0802,0.0790,22.8237
08:34:13,1726,0.0801,0.0769,22.8381
08:34:14,1727,0.0800,0.1273,22.7781
08:34:15,1728,0.0800,0.1022,22.7479
08:34:16,1729,0.0799,0.1059,22.7192
08:34:17,1730,0.0799,0.1263,22.6426
08:34:18,1731,0.0798,0.0704,22.6028
08:34:19,1732,0.0797,0.0741,22.6075
08:34:20,1733,0.0797,0.0833,22.6025
08:34:21,1734,0.0796,0.0412,22.4765
08:34:22,1735,0.0796,0.0371,22.4210
08:34:23,1736,0.0795,0.0436,22.3480
08:34:24,1737,0.0794,0.0947,22.3992
08:34:25,1738,0.0794,0.0334,22.3869
08:34:26,1739,0.0793,0.0278,22.4061
08:34:27,1740,0.0793,0.0246,22.4026
08:34:28,1741,0.0792,0.0805,22.3877
08:34:29,1742,0.0792,0.0263,22.4078
08:34:30,1743,0.0791,0.0222,22.4113
08:34:31,1744,0.0790,0.0198,22.4330
08:34:32,1745,0.0790,0.0792,22.4326
08:34:33,1746,0.0789,0.0635,22.4849
08:34:34,1747,0.0789,0.0501,22.4914
08:34:35,1748,0.0788,0.0589,22.4914
08:34:36,1749,0.0787,0.0481,22.5550
08:34:37,1750,0.0787,0.0462,22.5806
08:34:38,1751,0.0786,0.3512,22.5803
08:34:40,1752,0.0786,0.3095,22.6323
08:34:41,1753,0.0785,0.2927,22.6536
08:34:42,1754,0.0785,0.2224,22.7203
08:34:43,1755,0.0784,0.2177,22.7872
08:34:44,1756,0.0783,0.2076,22.7970
08:34:45,1757,0.0783,0.1738,22.8542
08:34:46,1758,0.0782,0.1334,22.9535
08:34:47,1759,0.0782,0.1075,22.9170
08:34:48,1760,0.0781,0.1039,23.0454
08:34:49,1761,0.0781,0.0659,23.1510
08:34:50,1762,0.0780,0.0601,23.1350
08:34:51,1763,0.0780,0.0498,23.2093
08:34:52,1764,0.0779,0.0318,23.3198
08:34:53,1765,0.0778,0.0306,23.3231
08:34:54,1766,0.0778,0.0278,23.2542
08:34:55,1767,0.0777,0.0204,23.4214
08:34:56,1768,0.0777,0.0207,23.4177
08:34:57,1769,0.0776,0.1476,23.3572
08:34:58,1770,0.0776,0.0919,23.4730
08:34:59,1771,0.0775,0.0809,23.4644
08:35:00,1772,0.0775,0.0902,23.4723
08:35:01,1773,0.0774,0.1470,23.4346
08:35:02,1774,0.0773,0.0716,23.4403
08:35:03,1775,0.0773,0.1816,23.3575
08:35:04,1776,0.0772,0.0953,23.3023
08:35:05,1777,0.0772,0.0883,23.3462
08:35:06,1778,0.0771,0.1132,23.2635
08:35:07,1779,0.0771,0.0781,23.3117
08:35:08,1780,0.0770,0.0799,23.2184
08:35:09,1781,0.0770,0.0372,23.2059
08:35:10,1782,0.0769,0.0705,23.0175
08:35:11,1783,0.0769,0.0386,23.1111
08:35:12,1784,0.0768,0.1038,22.9779
08:35:13,1785,0.0767,0.0328,23.0434
08:35:14,1786,0.0767,0.0339,23.0296
08:35:15,1787,0.0766,0.0284,22.9866
08:35:16,1788,0.0766,0.0260,22.9778
08:35:17,1789,0.0765,0.0232,22.9630
08:35:18,1790,0.0765,0.0198,22.9912
08:35:19,1791,0.0764,0.0178,22.8798
08:35:20,1792,0.0764,0.0178,22.9858
08:35:21,1793,0.0763,0.0159,22.9857
08:35:23,1794,0.0763,0.1593,22.9700
08:35:24,1795,0.0762,0.0834,23.0142
08:35:25,1796,0.0762,0.0827,23.0621
08:35:26,1797,0.0761,0.0753,23.0413
08:35:27,1798,0.0761,0.0988,23.0076
08:35:28,1799,0.0760,0.0677,23.1038
08:35:29,1800,0.0760,0.1214,23.0963
08:35:30,1801,0.0759,0.3748,23.2766
08:35:31,1802,0.0759,0.3009,23.2836
08:35:32,1803,0.0758,0.3086,23.2697
08:35:33,1804,0.0758,0.2668,23.3292
08:35:34,1805,0.0757,0.2263,23.4120
08:35:35,1806,0.0756,0.2063,23.4513
08:35:36,1807,0.0756,0.2024,23.4458
08:35:37,1808,0.0755,0.1634,23.5624
08:35:38,1809,0.0755,0.1765,23.5224
08:35:39,1810,0.0754,0.1312,23.5970
08:35:40,1811,0.0754,0.0906,23.7359
08:35:41,1812,0.0753,0.0708,23.7997
08:35:42,1813,0.0753,0.1659,23.8183
08:35:43,1814,0.0752,0.0581,23.9020
08:35:44,1815,0.0752,0.0414,23.9458
08:35:45,1816,0.0751,0.0308,24.0256
08:35:46,1817,0.0751,0.0518,23.9095
08:35:47,1818,0.0750,0.0292,23.9510
08:35:48,1819,0.0750,0.0242,24.0341
08:35:49,1820,0.0749,0.1007,24.0477
08:35:50,1821,0.0749,0.1705,24.0127
08:35:51,1822,0.0748,0.1239,24.0875
08:35:52,1823,0.0748,0.1096,24.0793
08:35:53,1824,0.0747,0.0942,24.0659
08:35:54,1825,0.0747,0.1037,23.9358
08:35:55,1826,0.0746,0.1089,24.0533
08:35:56,1827,0.0746,0.0881,24.0032
08:35:57,1828,0.0745,0.0885,23.9508
08:35:58,1829,0.0745,0.1043,23.8867
08:35:59,1830,0.0744,0.0804,23.9071
08:36:00,1831,0.0744,0.1750,23.7284
08:36:01,1832,0.0743,0.0539,23.8024
08:36:02,1833,0.0743,0.0484,23.7430
08:36:03,1834,0.0743,0.0451,23.6986
08:36:04,1835,0.0742,0.0537,23.6658
08:36:05,1836,0.0742,0.0303,23.6251
08:36:06,1837,0.0741,0.0322,23.5959
08:36:07,1838,0.0741,0.0269,23.5825
08:36:09,1839,0.0740,0.0307,23.5569
08:36:10,1840,0.0740,0.0336,23.5607
08:36:11,1841,0.0739,0.0214,23.5150
08:36:12,1842,0.0739,0.0245,23.5352
08:36:13,1843,0.0738,0.0208,23.5284
08:36:14,1844,0.0738,0.0207,23.5219
08:36:15,1845,0.0737,0.0187,23.5283
08:36:16,1846,0.0737,0.1280,23.5241
08:36:17,1847,0.0736,0.1252,23.5521
08:36:18,1848,0.0736,0.1293,23.5566
08:36:19,1849,0.0735,0.1098,23.5967
08:36:20,1850,0.0735,0.0835,23.6358
08:36:21,1851,0.0734,0.3043,23.6576
08:36:22,1852,0.0734,0.2983,23.7295
08:36:23,1853,0.0733,0.2443,23.7490
08:36:24,1854,0.0733,0.2853,23.7675
08:36:25,1855,0.0733,0.1948,23.8399
08:36:26,1856,0.0732,0.2028,23.8545
08:36:27,1857,0.0732,0.1720,23.9018
08:36:28,1858,0.0731,0.1228,24.0500
08:36:29,1859,0.0731,0.1141,24.0281
08:36:30,1860,0.0730,0.2075,23.9601
08:36:31,1861,0.0730,0.0588,24.2535
08:36:32,1862,0.0729,0.0712,24.2421
08:36:33,1863,0.0729,0.0753,24.2252
08:36:34,1864,0.0728,0.0994,24.1912
08:36:35,1865,0.0728,0.0443,24.3235
08:36:36,1866,0.0727,0.0320,24.3701
08:36:37,1867,0.0727,0.0295,24.4587
08:36:38,1868,0.0727,0.0252,24.4638
08:36:39,1869,0.0726,0.0266,24.5035
08:36:40,1870,0.0726,0.0988,24.5124
08:36:41,1871,0.0725,0.0862,24.5130
08:36:42,1872,0.0725,0.1001,24.5343
08:36:43,1873,0.0724,0.1102,24.5081
08:36:44,1874,0.0724,0.0696,24.4850
08:36:45,1875,0.0723,0.0595,24.4367
08:36:46,1876,0.0723,0.1072,24.2975
08:36:47,1877,0.0723,0.0808,24.3954
08:36:48,1878,0.0722,0.0675,24.3984
08:36:49,1879,0.0722,0.0502,24.2877
08:36:50,1880,0.0721,0.0603,24.3099
08:36:51,1881,0.0721,0.0640,24.2898
08:36:52,1882,0.0720,0.0486,24.2289
08:36:53,1883,0.0720,0.0436,24.2169
08:36:54,1884,0.0719,0.1524,24.0612
08:36:55,1885,0.0719,0.0569,24.1565
08:36:56,1886,0.0719,0.0439,24.1222
08:36:58,1887,0.0718,0.0259,24.0740
08:36:59,1888,0.0718,0.0311,24.0562
08:37:00,1889,0.0717,0.0242,24.0354
08:37:01,1890,0.0717,0.0278,24.0225
08:37:02,1891,0.0716,0.1267,23.9168
08:37:03,1892,0.0716,0.0209,24.0185
08:37:04,1893,0.0716,0.0225,24.0308
08:37:05,1894,0.0715,0.2005,24.0208
08:37:06,1895,0.0715,0.0794,24.0517
08:37:07,1896,0.0714,0.1211,23.9679
08:37:08,1897,0.0714,0.0745,24.1188
08:37:09,1898,0.0713,0.0685,24.1079
08:37:10,1899,0.0713,0.0643,24.1616
08:37:11,1900,0.0713,0.0641,24.1592
08:37:12,1901,0.0712,0.2944,24.2490
08:37:13,1902,0.0712,0.2939,24.2314
08:37:14,1903,0.0711,0.2902,24.2934
08:37:15,1904,0.0711,0.2864,24.3619
08:37:16,1905,0.0710,0.1820,24.4823
08:37:17,1906,0.0710,0.2241,24.4293
08:37:18,1907,0.0710,0.1605,24.5429
08:37:19,1908,0.0709,0.1158,24.6484
08:37:20,1909,0.0709,0.1284,24.6287
08:37:21,1910,0.0708,0.1055,24.7147
08:37:22,1911,0.0708,0.0925,24.7689
